序号,时间(s),电压,阻抗
10543,1328.312,-0.22637117254012287,7362.062012
10544,1328.438,-0.3027380211387641,7359.920898
10545,1328.564,-0.37343763156259563,7360.083984
10546,1328.69,-0.2876341214449233,7358.250977
10547,1328.817,-0.13061345655792517,7358.397461
10548,1328.942,0.16457361480663044,7366.985352
10549,1329.068,0.40897597038202727,7362.124512
10550,1329.194,0.745181115238251,7363.061035
10551,1329.32,0.9700842547573464,7361.81543
10552,1329.447,0.9962167526145158,7356.297852
10553,1329.572,1.0567733455186084,7356.834473
10554,1329.698,1.0058034215799296,7359.68457
10555,1329.824,0.9478001419013251,7358.865723
10556,1329.95,0.8519204878827197,7354.87207
10557,1330.076,0.7740737001233096,7360.583496
10558,1330.203,0.602326367628577,7357.476563
10559,1330.328,0.3517226026939295,7358.870117
10560,1330.454,-0.010252415538654783,7359.717773
10561,1330.58,-0.29067622503463936,7357.504395
10562,1330.706,-0.4598507976267762,7358.231934
10563,1330.832,-0.47210341530895544,7362.035645
10564,1330.958,-0.2512116401253861,7360.598145
10565,1331.084,-0.005718539428235456,7357.653809
10566,1331.21,0.2758652556846788,7360.731445
10567,1331.336,0.5391163921538986,7364.308105
10568,1331.462,0.722213876288655,7363.019043
10569,1331.588,0.7996308839397412,7362.460938
10570,1331.714,0.7673932306847321,7358.042969
10571,1331.84,0.6535130037391998,7360.760742
10572,1331.967,0.5157398681187275,7359.149902
10573,1332.092,0.34465076963399605,7359.38623
10574,1332.218,0.15834770142042506,7361.643555
10575,1332.344,0.050930128050646624,7363.961914
10576,1332.47,-0.07395899111987583,7360.561035
10577,1332.596,-0.05209632794108908,7359.514648
10578,1332.722,0.06325449460989932,7359.489746
10579,1332.848,0.17996930574753525,7357.577637
10580,1332.974,0.30852938147218495,7366.33252
10581,1333.1,0.42019523257559077,7363.131836
10582,1333.226,0.4292617840390853,7361.249023
10583,1333.352,0.42541250565022004,7361.510254
10584,1333.478,0.29873114084127095,7362.54834
10585,1333.604,0.254050031544283,7359.12207
10586,1333.73,0.21533137123208626,7361.459473
10587,1333.856,0.2895469863575267,7361.366699
10588,1333.981,0.4523646698148521,7360.935059
10589,1334.108,0.5002362046837414,7358.107422
10590,1334.234,0.5552504216687821,7362.240723
10591,1334.36,0.39222465811264234,7362.311035
10592,1334.487,0.124606724862107,7357.727539
10593,1334.612,-0.14525541635626246,7361.047363
10594,1334.738,-0.3817859755589268,7359.861816
10595,1334.864,-0.5487777360671077,7360.607422
10596,1334.99,-0.5007038631239404,7358.521973
10597,1335.116,-0.3321435908568118,7359.532227
10598,1335.241,-0.11995038497096694,7359.83252
10599,1335.368,0.16168854424223808,7360.166016
10600,1335.493,0.2439336112834595,7361.778809
10601,1335.62,0.24249924321037086,7357.692383
10602,1335.746,0.06143161519511107,7362.665527
10603,1335.871,-0.15218542143075645,7362.714844
10604,1335.998,-0.3617479071629037,7359.513184
10605,1336.124,-0.5201350663326058,7361.191406
10606,1336.25,-0.5587046522284763,7358.226074
10607,1336.376,-0.587477465533883,7357.081055
10608,1336.501,-0.6347331014912085,7361.33252
10609,1336.627,-0.6603622177949597,7358.21875
10610,1336.754,-0.7306534502835736,7358.408203
10611,1336.88,-0.8504187273353316,7360.688965
10612,1337.006,-0.8537199399228871,7358.38623
10613,1337.132,-0.9568606493629428,7362.51709
10614,1337.257,-0.9813711485902927,7356.830566
10615,1337.384,-1.0682542254581178,7355.942871
10616,1337.509,-1.1691757934888656,7360.73877
10617,1337.635,-1.221126039327892,7357.202148
10618,1337.761,-1.2075516682464658,7360.335449
10619,1337.887,-1.0772197410303126,7360.682129
10620,1338.014,-0.8916981453107196,7359.319336
10621,1338.139,-0.7838915393887512,7358.413086
10622,1338.265,-0.7548429381076792,7361.501465
10623,1338.391,-0.7920149564105594,7359.453125
10624,1338.517,-0.914291103898624,7360.879395
10625,1338.643,-0.9975997455053935,7358.417969
10626,1338.769,-0.9408299101963971,7359.436035
10627,1338.895,-0.8498964954198482,7356.993164
10628,1339.021,-0.6099826210402662,7360.019043
10629,1339.147,-0.45862547243592794,7356.305176
10630,1339.273,-0.3361593279007881,7360.061035
10631,1339.399,-0.4113981168656971,7357.616211
10632,1339.525,-0.5077244291484767,7361.859375
10633,1339.651,-0.8345512706362257,7360.89209
10634,1339.777,-1.1109294527480513,7356.200195
10635,1339.903,-1.2514165147809655,7359.223145
10636,1340.029,-1.2987742785441863,7359.370605
10637,1340.155,-1.209301528609225,7358.150879
10638,1340.281,-0.9580126036176891,7358.979004
10639,1340.407,-0.6623157434968171,7360.68457
10640,1340.533,-0.35275293833329874,7358.758301
10641,1340.659,-0.07349681362866292,7360.992676
10642,1340.785,0.10849290813797882,7358.615723
10643,1340.911,0.18328804780390076,7359.969727
10644,1341.037,0.15444219033473797,7363.882324
10645,1341.163,0.018145055614250158,7360.55127
10646,1341.289,-0.23492751428136308,7361.673828
10647,1341.415,-0.4715043489563969,7361.390625
10648,1341.541,-0.5790231786395539,7360.423828
10649,1341.667,-0.6158224125816362,7355.567871
10650,1341.793,-0.43976545625438446,7359.769043
10651,1341.919,-0.20390539901427948,7360.846191
10652,1342.045,0.0770886339077641,7359.857422
10653,1342.171,0.28483245413828634,7363.191895
10654,1342.297,0.36473221536251393,7363.268066
10655,1342.423,0.42864251747109483,7365.644531
10656,1342.55,0.4247068203141711,7359.09082
10657,1342.675,0.4532469131391368,7361.474609
10658,1342.801,0.4676558327948358,7362.527344
10659,1342.927,0.5266728915961315,7363.554688
10660,1343.053,0.5025212398100936,7361.771973
10661,1343.179,0.4649960300829052,7359.255371
10662,1343.305,0.3164506437661051,7360.566406
10663,1343.431,0.0009194422303690172,7361.499023
10664,1343.557,-0.3189584947896449,7358.211914
10665,1343.684,-0.6861391829258716,7360.256348
10666,1343.809,-0.9977008320616186,7359.623535
10667,1343.935,-1.276201034892707,7359.059082
10668,1344.061,-1.3639622890581624,7361.166016
10669,1344.187,-1.3302615460350715,7361.494141
10670,1344.313,-1.1785359816709535,7364.643066
10671,1344.439,-0.9315610572335135,7358.625488
10672,1344.565,-0.6138228775217063,7361.452637
10673,1344.691,-0.2904266521516854,7360.340332
10674,1344.817,-0.049020157943129875,7362.760254
10675,1344.943,0.1488646326425779,7358.018555
10676,1345.069,0.2705966349179925,7360.572266
10677,1345.195,0.2578449204628857,7362.527832
10678,1345.321,0.16588618745897094,7361.072754
10679,1345.447,0.02945527279373971,7362.613281
10680,1345.573,-0.1452257368904679,7359.862305
10681,1345.699,-0.28208114258318695,7358.241699
10682,1345.825,-0.33377385390199443,7361.081055
10683,1345.951,-0.23860492239449238,7361.621582
10684,1346.077,-0.13514346096263052,7360.386719
10685,1346.203,0.07384714125139928,7360.189453
10686,1346.329,0.21738354642111632,7358.695313
10687,1346.455,0.29238728149157706,7360.51709
10688,1346.581,0.2511333912035868,7360.48291
10689,1346.707,0.1207611683739124,7361.083008
10690,1346.833,-0.08927395192498333,7362.364746
